,species,latitude,longitude,nummosquitos,month,day,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Cool,Sunrise,Sunset,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,wnvpresent
6208,1,41.974689,-87.890615,4,6,17,82,60,71,2,60,64.0,6,416,1929,29.13,29.83,5.8,6,6.6,0
6209,4,41.974689,-87.890615,4,6,17,82,60,71,2,60,64.0,6,416,1929,29.13,29.83,5.8,6,6.6,0
6210,4,41.974689,-87.890615,21,6,17,82,60,71,2,60,64.0,6,416,1929,29.13,29.83,5.8,6,6.6,0
6211,4,41.974689,-87.890615,1,6,17,82,60,71,2,60,64.0,6,416,1929,29.13,29.83,5.8,6,6.6,0
6212,2,41.957799,-87.930995,2,6,17,82,60,71,2,60,64.0,6,416,1929,29.13,29.83,5.8,6,6.6,0
6213,3,41.957799,-87.930995,13,6,17,82,60,71,2,60,64.0,6,416,1929,29.13,29.83,5.8,6,6.6,0
6214,2,41.925198,-87.746381,2,6,17,82,60,71,2,60,64.0,6,416,1929,29.13,29.83,5.8,6,6.6,0
6215,3,41.925198,-87.746381,2,6,17,82,60,71,2,60,64.0,6,416,1929,29.13,29.83,5.8,6,6.6,0
6216,3,41.973845,-87.805059,33,6,17,82,60,71,2,60,64.0,6,416,1929,29.13,29.83,5.8,6,6.6,0
6217,3,41.743402,-87.731435,1,6,17,82,60,71,2,60,64.0,6,416,1929,29.13,29.83,5.8,6,6.6,0
6218,2,41.947227,-87.671457,2,6,17,82,60,71,2,60,64.0,6,416,1929,29.13,29.83,5.8,6,6.6,0
6219,3,41.947227,-87.671457,5,6,17,82,60,71,2,60,64.0,6,416,1929,29.13,29.83,5.8,6,6.6,0
6220,3,41.793818,-87.654234,3,6,17,82,60,71,2,60,64.0,6,416,1929,29.13,29.83,5.8,6,6.6,0
6221,2,41.904194,-87.756155,16,6,17,82,60,71,2,60,64.0,6,416,1929,29.13,29.83,5.8,6,6.6,0
6222,3,41.904194,-87.756155,10,6,17,82,60,71,2,60,64.0,6,416,1929,29.13,29.83,5.8,6,6.6,0
6223,2,41.763733,-87.742302,1,6,17,82,60,71,2,60,64.0,6,416,1929,29.13,29.83,5.8,6,6.6,0
6224,3,41.763733,-87.742302,6,6,17,82,60,71,2,60,64.0,6,416,1929,29.13,29.83,5.8,6,6.6,0
6225,2,41.98728,-87.666066,1,6,17,82,60,71,2,60,64.0,6,416,1929,29.13,29.83,5.8,6,6.6,0
6226,2,41.912563,-87.668055,4,6,17,82,60,71,2,60,64.0,6,416,1929,29.13,29.83,5.8,6,6.6,0
6227,3,41.912563,-87.668055,2,6,17,82,60,71,2,60,64.0,6,416,1929,29.13,29.83,5.8,6,6.6,0
6228,2,41.776428,-87.627096,3,6,17,82,60,71,2,60,64.0,6,416,1929,29.13,29.83,5.8,6,6.6,0
6229,2,41.95469,-87.800991,4,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6230,3,41.95469,-87.800991,5,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6231,2,41.921965,-87.632085,13,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6232,3,41.921965,-87.632085,31,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6233,3,41.921965,-87.632085,6,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6234,6,41.921965,-87.632085,1,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6235,2,41.732984,-87.649642,1,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6236,2,41.944869,-87.832763,8,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6237,3,41.944869,-87.832763,9,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6238,4,41.944869,-87.832763,1,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6239,2,41.986921,-87.689778,15,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6240,3,41.986921,-87.689778,19,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6241,2,41.906638,-87.701431,9,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6242,3,41.906638,-87.701431,9,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6243,2,41.723195,-87.64997,4,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6244,3,41.723195,-87.64997,1,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6245,3,41.662014,-87.724608,1,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6246,2,41.878114,-87.629798,1,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6247,3,41.878114,-87.629798,2,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6248,3,41.916265,-87.800515,4,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6249,3,41.846075,-87.716277,7,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6250,3,41.682587,-87.707973,2,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6251,3,41.948167,-87.730698,3,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6252,2,41.963976,-87.69181,1,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6253,3,41.963976,-87.69181,7,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6254,2,41.964242,-87.757639,4,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6255,3,41.964242,-87.757639,7,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6256,2,42.008314,-87.777921,2,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6257,2,42.008314,-87.777921,50,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6258,3,42.008314,-87.777921,50,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6259,3,42.008314,-87.777921,50,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6260,4,42.008314,-87.777921,1,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6261,2,41.868142,-87.696269,13,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6262,3,41.868142,-87.696269,21,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6263,3,41.923738,-87.785288,1,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6264,2,41.94016,-87.794896,7,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6265,3,41.94016,-87.794896,13,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6266,2,41.903002,-87.688267,1,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6267,3,41.903002,-87.688267,3,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6268,3,41.960616,-87.777189,1,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6269,2,41.704336,-87.703736,1,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6270,3,41.704336,-87.703736,1,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6271,2,41.911824,-87.726737,1,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6272,2,41.801179,-87.679447,1,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6273,3,41.800737,-87.71188,1,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6274,3,41.778297,-87.752411,1,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6275,3,41.77166,-87.703047,1,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6276,3,41.768388,-87.678649,1,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6277,2,41.773215,-87.60088,8,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6278,3,41.773215,-87.60088,18,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6279,3,41.822536,-87.666343,8,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6280,3,41.778748,-87.586427,2,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6281,2,41.754676,-87.612922,3,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6282,3,41.754676,-87.612922,4,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6283,2,41.821582,-87.627796,1,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6284,3,41.803423,-87.642984,8,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6285,2,41.798697,-87.736812,16,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6286,3,41.798697,-87.736812,23,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6287,2,41.776156,-87.778927,4,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6288,3,41.776156,-87.778927,1,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6289,2,41.82561,-87.726549,6,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6290,3,41.82561,-87.726549,1,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6291,2,41.673408,-87.599862,43,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6292,3,41.673408,-87.599862,33,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6293,3,41.726465,-87.585413,1,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6294,2,41.678618,-87.559308,38,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6295,3,41.678618,-87.559308,27,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6296,2,41.704572,-87.565666,4,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6297,3,41.704572,-87.565666,2,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6298,3,41.984809,-87.728492,1,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6299,3,41.659112,-87.538693,1,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6300,2,41.992478,-87.862995,1,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6301,2,41.974689,-87.890615,2,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6302,2,41.974689,-87.890615,3,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6303,2,41.974689,-87.890615,5,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6304,3,41.974689,-87.890615,30,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6305,3,41.974689,-87.890615,17,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6306,3,41.974689,-87.890615,35,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6307,3,41.974689,-87.890615,13,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6308,3,41.974689,-87.890615,22,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6309,1,41.974689,-87.890615,2,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6310,1,41.974689,-87.890615,1,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6311,3,41.728495,-87.600963,1,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6312,3,41.947227,-87.671457,6,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6313,2,41.793818,-87.654234,15,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6314,3,41.793818,-87.654234,20,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6315,2,41.904194,-87.756155,3,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6316,2,41.763733,-87.742302,3,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6317,2,41.912563,-87.668055,7,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6318,2,41.776428,-87.627096,5,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6319,3,41.776428,-87.627096,6,6,24,68,60,64,-7,56,59.0,0,417,1931,29.08,29.76,9.4,29,9.6,0
6320,2,41.95469,-87.800991,2,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6321,3,41.95469,-87.800991,33,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6322,2,41.891118,-87.654491,10,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6323,2,41.867108,-87.654224,19,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6324,3,41.867108,-87.654224,15,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6325,2,41.921965,-87.632085,15,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6326,2,41.720848,-87.666014,27,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6327,3,41.720848,-87.666014,15,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6328,6,41.720848,-87.666014,1,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6329,3,42.01743,-87.687769,1,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6330,2,41.732984,-87.649642,1,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6331,3,41.732984,-87.649642,4,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6332,2,41.944869,-87.832763,26,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6333,2,41.944869,-87.832763,47,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6334,3,41.986921,-87.689778,2,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6335,2,41.801498,-87.763416,1,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6336,6,41.801498,-87.763416,2,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6337,2,41.906638,-87.701431,1,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6338,2,41.723195,-87.64997,3,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6339,3,41.723195,-87.64997,3,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6340,2,41.868077,-87.666901,50,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6341,2,41.868077,-87.666901,6,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6342,2,41.868077,-87.666901,36,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6343,3,41.868077,-87.666901,3,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6344,1,41.868077,-87.666901,3,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6345,2,41.662014,-87.724608,2,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6346,3,41.662014,-87.724608,8,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6347,6,41.662014,-87.724608,5,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6348,2,41.878114,-87.629798,1,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6349,2,41.932094,-87.700117,9,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6350,3,41.932094,-87.700117,5,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6351,2,41.916265,-87.800515,36,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6352,3,41.916265,-87.800515,15,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6353,2,41.846075,-87.716277,4,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6354,3,41.846075,-87.716277,7,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6355,3,41.682587,-87.707973,3,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6356,3,41.948167,-87.730698,2,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6357,2,41.964242,-87.757639,1,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6358,3,41.964242,-87.757639,1,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6359,2,42.008314,-87.777921,19,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6360,2,41.991429,-87.747113,1,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6361,2,41.868142,-87.696269,14,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6362,3,41.868142,-87.696269,21,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6363,3,41.903002,-87.688267,8,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6364,6,41.903002,-87.688267,1,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6365,2,41.704336,-87.703736,33,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6366,3,41.704336,-87.703736,33,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6367,3,41.704336,-87.703736,35,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6368,3,41.911824,-87.726737,1,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6369,2,41.778297,-87.752411,10,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6370,3,41.778297,-87.752411,20,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6371,3,41.773215,-87.60088,2,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6372,2,41.822536,-87.666343,1,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6373,3,41.822536,-87.666343,1,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6374,3,41.766202,-87.562889,1,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6375,6,41.766202,-87.562889,1,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6376,2,41.754676,-87.612922,1,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6377,3,41.754676,-87.612922,1,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6378,2,41.821582,-87.627796,1,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6379,3,41.821582,-87.627796,3,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6380,3,41.803423,-87.642984,5,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6381,3,41.754292,-87.590773,1,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6382,2,41.798697,-87.736812,38,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6383,2,41.798697,-87.736812,37,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6384,3,41.798697,-87.736812,24,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6385,3,41.798697,-87.736812,35,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6386,6,41.798697,-87.736812,1,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6387,6,41.776156,-87.778927,2,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6388,2,41.82561,-87.726549,11,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6389,3,41.82561,-87.726549,8,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6390,2,41.673408,-87.599862,43,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6391,2,41.673408,-87.599862,50,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6392,3,41.673408,-87.599862,46,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6393,4,41.673408,-87.599862,1,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6394,3,41.678618,-87.559308,2,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6395,2,41.704572,-87.565666,8,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6396,3,41.704572,-87.565666,2,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6397,2,41.984809,-87.728492,3,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6398,3,41.984809,-87.728492,2,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6399,6,41.984809,-87.728492,6,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6400,3,41.659112,-87.538693,1,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6401,2,41.992478,-87.862995,3,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6402,2,41.974689,-87.890615,17,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6403,2,41.974689,-87.890615,50,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6404,2,41.974689,-87.890615,39,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6405,2,41.974689,-87.890615,50,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6406,2,41.974689,-87.890615,50,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6407,2,41.974689,-87.890615,18,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6408,2,41.974689,-87.890615,50,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6409,2,41.974689,-87.890615,14,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6410,2,41.974689,-87.890615,50,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6411,2,41.974689,-87.890615,8,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6412,2,41.974689,-87.890615,50,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6413,2,41.974689,-87.890615,18,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6414,2,41.974689,-87.890615,50,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6415,2,41.974689,-87.890615,3,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6416,3,41.974689,-87.890615,4,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6417,3,41.974689,-87.890615,50,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6418,3,41.974689,-87.890615,50,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6419,3,41.974689,-87.890615,50,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6420,3,41.974689,-87.890615,50,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6421,3,41.974689,-87.890615,8,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6422,3,41.974689,-87.890615,37,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6423,3,41.974689,-87.890615,50,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6424,3,41.974689,-87.890615,8,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6425,3,41.974689,-87.890615,27,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
6426,2,41.957799,-87.930995,35,6,30,88,60,74,2,62,67.0,9,419,1931,29.28,30.0,8.2,17,9.4,0
